name,category,lat,lon
Au zoo gourmand,fast_food,43.639418,3.8737554
Infirmerie,doctors,43.6396261,3.8738063
,toilets,43.639661,3.8741116
,drinking_water,43.6400489,3.873299
,drinking_water,43.6411192,3.8873307
,drinking_water,43.6418491,3.876702
,toilets,43.6426967,3.8787584
,drinking_water,43.6430864,3.8742919
,toilets,43.6432699,3.8743356
,drinking_water,43.6445162,3.8819734
,toilets,43.6445368,3.8820459
,toilets,43.644619,3.8786165
,toilets,43.6450568,3.8791231
Boulangerie Ange,bakery,43.5964711,3.8444223
Angelo,restaurant,43.6079264,3.8881423
,parking,43.5974044,3.8658599
Depann Dom Service,electronics,43.5952819,3.8671599
,parking_entrance,43.5903078,3.8655784
Le Sens Six,restaurant,43.6106018,3.8499142
KS,bakery,43.639597,3.9249535
Garage Fourcadier,car,43.5797109,3.8486684
Boulangerie Pâtisserie Frézal,bakery,43.618861,3.8905245
,post_box,43.6283768,3.8811568
,recycling,43.6281574,3.8813821
,recycling,43.6272255,3.8818864
Proxi,convenience,43.6281759,3.8817603
Sab International,computer,43.6345522,3.8505312
,bicycle_parking,43.6082541,3.8929214
,bicycle_parking,43.6086779,3.8931212
,post_box,43.6347237,3.8486382
SG,atm,43.6349202,3.8484584
L'Assiette au Pain,bakery,43.6227538,3.8682867
Laverie Vival,laundry,43.6227062,3.8684316
Vival,convenience,43.6226227,3.8684798
,post_box,43.6338617,3.83266
,recycling,43.6340619,3.8337494
Pharmacie Rainero,pharmacy,43.6332805,3.8330318
Le fournil de Malbosc,bakery,43.6336396,3.8324149
Tabac Magpresse,newsagent,43.6339334,3.8320093
Crédit Agricole,bank,43.634052,3.8317175
,bicycle_parking,43.6344569,3.8330881
Tacos Hernandes,fast_food,43.6262988,3.8771899
Montpellier La Mosson,post_office,43.6209108,3.817213
Aiguelongue,bicycle_rental,43.6261759,3.8824975
Les BockAles,pub,43.6060128,3.8772993
L'Oasis,fast_food,43.6074608,3.8805766
La Chistera,restaurant,43.606978,3.8791662
Bistrot Gilles,restaurant,43.608086,3.876771
The Beehive,pub,43.6078489,3.8759611
Rocco et sa mère,restaurant,43.6083079,3.8758293
Pruneaux joailier,jewelry,43.6076026,3.8779495
Montpel',restaurant,43.6080773,3.8764255
,yes,43.606232,3.8776293
LOL Tacos,bar,43.6141676,3.8812012
,cafe,43.6141402,3.8811261
,vacant,43.6153808,3.8812465
Le Cocon des Beaux-Arts,beauty,43.6158643,3.8819872
Donuts corp.,restaurant,43.6141248,3.8810778
Boucherie Lopez,butcher,43.6010976,3.8516935
,fast_food,43.6009956,3.8516866
L'artisan Cordonnier,shoemaker,43.6010336,3.8516246
,atm,43.6012716,3.851918
,doctors,43.6009197,3.8520961
Brico Services,doityourself,43.6019519,3.8534363
L'Alliance Coiffure,hairdresser,43.6009996,3.8518444
Optic Shop,optician,43.6011705,3.8518295
Mathias Leoni,greengrocer,43.6010349,3.8519116
Spar,convenience,43.6010872,3.8514249
Chamiéh,fast_food,43.6011467,3.852136
CIC,bank,43.6018364,3.8522155
,vacant,43.6012436,3.8520668
bon chic... bon chien,pet_grooming,43.6011165,3.852073
Bos Voyages,travel_agency,43.6024144,3.8547039
,dentist,43.601945,3.853493
Presse Café d'Estanove,newsagent,43.6011278,3.8516136
La Pizza d'Estanove,fast_food,43.6015117,3.8515801
Pharmacie du Parc Montcalm,pharmacy,43.6026743,3.8551928
Amplifon,hearing_aids,43.6013232,3.8520277
,doctors,43.6019783,3.8535476
Pharmacie de la Chamberte,pharmacy,43.6085052,3.8480374
Corum,bicycle_parking,43.6142333,3.8815607
,bicycle_parking,43.6076844,3.8790555
,bench,43.5890327,3.9305753
Au Pétrin d'Oppidum,bakery,43.7207367,4.13943
Relais d'Ambrussum,restaurant,43.7200147,4.138714
Crèche Pinocchio,kindergarten,43.6173132,3.878468
Chic et Bohème,antiques,43.6168913,3.8796956
Friedrich Alber,musical_instrument,43.6156188,3.8794703
Les Secrets d'Ambre,beauty,43.6166834,3.879889
Nathaly H,hairdresser,43.6169288,3.8799372
Aux Persiennes,furniture,43.6174777,3.8769186
Chaud bento,restaurant,43.6159585,3.8791497
Dandy Dog,pet,43.615667,3.8788293
Garage Lunaret,car_repair,43.6164987,3.8795294
Nu-Bahia,bar,43.6160149,3.8792182
Le Showroom M'ADD,variety_store,43.6154113,3.8776462
Photo Factory,photo,43.6171384,3.8766907
Radio Aviva,studio,43.6179253,3.878589
Rêves et Tentations,pastry,43.6161597,3.8791739
Auditorium du musée Fabre,conference_centre,43.6116062,3.8801404
Banque Dupuy de Parseval,bank,43.6594034,3.9043994
Optical Center,optician,43.6594641,3.9046385
Mag Presse,newsagent,43.6600151,3.9053977
La maison de la vision,optician,43.659448,3.9049202
L'Instant d'une Coupe,hairdresser,43.6594641,3.9044856
Atoll,optician,43.6599647,3.9050408
Aux goûts thés de Clara,restaurant,43.6595281,3.9054995
Bleu de France,dry_cleaning,43.6600055,3.9053253
Caisse d'Épargne,bank,43.6595009,3.9053117
Ailpe Informatique,computer,43.6590319,3.9039511
L'assiette de Jacou,restaurant,43.6593848,3.9038678
Beautissima,hairdresser,43.6590267,3.9038292
BNP Paribas,bank,43.6592817,3.9044033
,electronics,43.6588858,3.9035307
,dentist,43.6586428,3.911576
,doctors,43.658767,3.9115601
FÉE,second_hand,43.6592826,3.9113183
,newsagent,43.6592119,3.9114617
Boucherie des Saveurs,butcher,43.6592529,3.9117053
Le Croquant,restaurant,43.6593693,3.9123758
Auto-École de Jacou,driving_school,43.6593887,3.9124617
Creaflor,florist,43.6593421,3.9122687
Glam's Canin,pet,43.6595769,3.9117482
,beauty,43.6594819,3.911775
New Look's Coiffure,hairdresser,43.6594916,3.9131242
La Belle Mère,restaurant,43.6594605,3.9121049
Banque Populaire,bank,43.6605454,3.9043076
Société Générale,bank,43.6593926,3.9036265
Gouiran,beauty,43.6620044,3.9028647
,parking,43.6607837,3.9022854
Le Vieux Biclou,bicycle_repair_station,43.6171885,3.8822532
Les Pensées du Vin,alcohol,43.6058793,3.8756134
,doctors,43.6469783,3.7978158
Bibliothèque universitaire Montpellier 3 : Site de Saint-Charles,library,43.6161721,3.8735835
Le Panier Gourmand,convenience,43.6030471,3.8798708
,atm,43.6283943,3.8987235
LCL,bank,43.6283789,3.8987387
,post_box,43.6284088,3.8984536
Jean Vallon l'Etoile,hairdresser,43.6278048,3.8981298
Copy Beaux Arts,copyshop,43.6165968,3.8805704
,dentist,43.616723,3.8803853
Crèche municipale Cléonice Pouzin,kindergarten,43.6184205,3.8817711
Mail Boxes Etc,post_office,43.6155528,3.8836081
Vestiboutique Croix Rouge,social_facility,43.6171446,3.8827197
Wall Street English,language_school,43.6153219,3.8833659
Archéa,furniture,43.6156319,3.8837228
Club de l'Âge d'Or Cavalerie,community_centre,43.6171971,3.8815556
L'écailler des Beaux Arts,restaurant,43.6175913,3.8815797
Centre de sophrologie pnl énergétique,healthcare,43.6169642,3.8806205
UFCV,community_centre,43.6193438,3.8822606
Eretz,butcher,43.6177726,3.8807913
,atm,43.6172097,3.8812256
,pedicurist,43.6161543,3.8806594
,doctors,43.6159879,3.8808448
Bibliothèque pour Tous,library,43.6195005,3.8736884
AC & CA,insurance,43.6164911,3.8808604
Chez Fabien,greengrocer,43.6168236,3.8812042
L'Art du Fromage,cheese,43.6167361,3.8807222
Le Chien Qui Danse,florist,43.6166871,3.880672
Hippocrates,massage,43.6171662,3.8811666
Laverie Bernard Délicieux,laundry,43.6164086,3.8809309
Le Fahrenheit,doctors,43.6011265,3.9148129
Corum Audition,hearing_aids,43.6151117,3.8814887
Les 2 Mains,massage,43.6154317,3.8812479
Métamorphose Coiffure,hairdresser,43.6162605,3.8812624
L'Istanbul,fast_food,43.6162691,3.8818217
,healthcare,43.6161939,3.8817876
,doctors,43.6192164,3.8796439
Ella Baclé,beauty,43.6158748,3.8821764
No-Sé,cafe,43.6159005,3.8819087
Fepem,computer,43.6157204,3.8823839
Cabinet médical,healthcare,43.6159342,3.8826032
Boucherie des Beaux Arts,butcher,43.6174416,3.8804554
Planet SI,computer,43.6158334,3.881686
Les Super Vedettes,cafe,43.6156982,3.8812995
Manchester Café,bar,43.6156002,3.8812026
Tabac des Beaux-Arts,newsagent,43.6155665,3.8811622
Folle Avoine,convenience,43.6162265,3.8806144
Germain Snacking®,restaurant,43.5736244,3.9512467
Sushi Bar®,restaurant,43.57371,3.9513432
,atm,43.573846,3.9516865
6 bars,bar,43.5736964,3.9511019
,toilets,43.5732591,3.9510589
,toilets,43.5738032,3.9518528
,toilets,43.5737372,3.9520191
,toilets,43.5736787,3.9521535
Mezzo Di Pasta®,restaurant,43.5737508,3.951523
Häagen-Dazs®,restaurant,43.5735175,3.9511448
,toilets,43.5730957,3.9514025
,toilets,43.5731698,3.9512359
,toilets,43.5730065,3.9515953
L'Entre Deux,restaurant,43.635059,3.8685552
Bianca,fast_food,43.6481993,3.7971518
Coté Soleil,restaurant,43.577544,3.8286594
Feux vert,car_repair,43.6387257,3.9347467
Lussac Clottes Vassel,doctors,43.6058134,3.8847552
La Mamma St Roch,restaurant,43.6077669,3.8759735
Banque Courtois,bank,43.6077087,3.8793721
,atm,43.6077903,3.8792944
LCL,bank,43.6073377,3.8787912
,atm,43.6073628,3.8788037
,vacant,43.6031042,3.8804208
Le Panier Exotique 34,convenience,43.6031219,3.8806088
Pomme de Pain,fast_food,43.6041005,3.9191898
H&M,clothes,43.6035802,3.9196619
Les Jardins de l'Orchidee,restaurant,43.6037162,3.9190986
Darty,electronics,43.6039298,3.9224511
Tommy Hilfiger,clothes,43.6035491,3.921169
Columbus Café & Co,cafe,43.6036734,3.9193558
Quiksilver,clothes,43.6035179,3.9200052
Nature & Découvertes,outdoor,43.6034831,3.9202731
Stradivarius,clothes,43.6034559,3.9205521
,vacant,43.6038949,3.9219951
Armand Thiery,clothes,43.6034559,3.9207613
Celio,clothes,43.6037211,3.9216118
Desigual,clothes,43.6037744,3.9217162
Sephora,clothes,43.6035064,3.9210074
Gentleman Farmer,clothes,43.6044853,3.9215606
JOTT,clothes,43.6042015,3.9196887
Sud Express,clothes,43.6042948,3.9201715
Carnet de Vol,clothes,43.6044387,3.9211261
Montre et Vous,jewelry,43.6045319,3.9217645
Du bruit dans la Cuisine,gift,43.6044542,3.9213889
Ebene,clothes,43.6044542,3.9212387
Le Temps des Cerises,clothes,43.6044076,3.9209652
Histoire d'Or,jewelry,43.604322,3.92037
La Grande Récré,toys,43.6042365,3.9198496
IG Inspirations,jewelry,43.6043491,3.9205685
Mango,clothes,43.6043649,3.9207616
Lacoste,clothes,43.60426,3.9199998
Balaboosté,jewelry,43.6042011,3.9215253
RougeGorge,clothes,43.6041681,3.9211445
Intimissimi,clothes,43.6041933,3.9214288
Sunglass Hut,optician,43.6042205,3.9216433
Pull & Bear,clothes,43.6041856,3.9212464
Petit Bateau,clothes,43.6039098,3.92159
Odiki Sushi,restaurant,43.6034048,3.9179178
Olly Gan,clothes,43.6039797,3.9217026
Berska,clothes,43.6041351,3.9210211
,vacant,43.6040807,3.9217989
,vacant,43.6036883,3.9209406
Zumo,cafe,43.6041079,3.920887
KIKO Milano,cosmetics,43.6040651,3.9207904
Free,mobile_phone,43.6040338,3.9217729
LPB Woman,clothes,43.6037425,3.9212091
Hugo Boss,clothes,43.6037117,3.9210747
Calzedonia,clothes,43.6041894,3.9213378
La Croissanterie,fast_food,43.6038243,3.9207314
Dolce Cafe,cafe,43.6040069,3.9206938
Ma Première Cantine,restaurant,43.6036806,3.9207582
Darjeeling,clothes,43.6037891,3.9213647
KFC,fast_food,43.6033737,3.917435
,vacant,43.6038396,3.9214666
Parapharmacie,chemist,43.603634,3.9204042
Le Bistro de Denis,restaurant,43.6057649,3.9062532
,recycling,43.601622,3.8827801
,recycling,43.6040441,3.8952445
,recycling,43.6018227,3.8850078
,car_repair,43.5942664,3.8904099
L'Imprévu,restaurant,43.6019836,3.8845695
Le bon coin,convenience,43.6018759,3.8844702
Le Méridien,restaurant,43.5988628,3.9007978
,parking_space,43.6662571,4.0610284
,convenience,43.6168375,3.8801104
,bench,43.616506,3.8803873
,bench,43.6164865,3.8803605
Emile Combes,bicycle_rental,43.6167422,3.8799722
Le Réfectoire,restaurant,43.6111955,3.8634159
So tacos,fast_food,43.6017339,3.8833686
Nailys Académie,professional_school,43.6017453,3.883466
,doctors,43.6029474,3.8845039
Banque Populaire,bank,43.6005824,3.8975958
,atm,43.6005975,3.8975492
Audition Santé,hearing_aids,43.600132,3.897907
R Stars,hairdresser,43.6002435,3.8978151
,vacant,43.6032608,3.8877018
Star Kebab,restaurant,43.602035,3.8987981
Banque Dupuy de Parseval,bank,43.6080262,3.8984269
Ostéopathe Olivier Leandro,doctors,43.602064,3.8987977
Autour du Bassin,restaurant,43.6004353,3.8987415
Le Comté,restaurant,43.6005803,3.8989361
Centre Montpelliérain des Maladies du Foie et de l'Appareil Digestif,doctors,43.5998604,3.8945109
Oléo Pazzo,restaurant,43.5998071,3.8961843
Dali Barber,hairdresser,43.5999595,3.8946076
Make me shine,beauty,43.6007295,3.8992165
Mariann' Café,cafe,43.6008984,3.9001998
guinot,beauty,43.6009418,3.9010411
Vision Plus,optician,43.6010706,3.9006187
,doctors,43.6015107,3.8846269
,doctors,43.6016706,3.8842472
Planning Familial,social_facility,43.6017137,3.8845555
Nathalie B,hairdresser,43.600962,3.8844185
,beauty,43.600932,3.8848538
Red Turtle,bar,43.6008484,3.8845874
Cabinet Médical,doctors,43.6012666,3.8994289
L'atelier de coiffure,hairdresser,43.601349,3.8998181
Ligne Droite,hairdresser,43.6012578,3.9000799
Mini-Market,convenience,43.6009633,3.8985114
Galzin,bakery,43.6010805,3.8988867
Bangkok Factory,restaurant,43.6028237,3.8989022
Auto-École Richter,driving_school,43.6004576,3.8955062
Café capri,cafe,43.6029453,3.8989605
,vacant,43.6072469,3.8896665
,beauty,43.6072571,3.8896281
Élémentaire,bakery,43.6005475,3.9012657
Jap'asian,restaurant,43.6004037,3.9006045
Le Comptoir,restaurant,43.6001831,3.8993885
Le Site,restaurant,43.6002346,3.8996648
Le Trinque Fougasse,restaurant,43.6002872,3.8999484
Les Trésors aux 7 Familles,cafe,43.6073052,3.8889691
Actis,glaziery,43.6011914,3.8836274
Alain Poux Immobilier,paint,43.6012621,3.8839544
Beauty Zen,beauty,43.6024471,3.881117
Club de l'Âge d'Or Laure Moulin,community_centre,43.6013268,3.883104
,restaurant,43.6026632,3.880463
Hosana,clothes,43.6023099,3.881334
San Sushi,restaurant,43.6017324,3.8823336
,doctors,43.6014022,3.8834593
Salon AFRO,beauty,43.602695,3.8807233
Restaurant Oriental,restaurant,43.6022828,3.8811047
Esprit Beauté,beauty,43.6034193,3.8903206
Omega coiffure,hairdresser,43.6034008,3.8903422
Station Adhésif,paint,43.6034353,3.8903034
Biotysens,beauty,43.605978,3.8895051
La malle aux accordéons,musical_instrument,43.6024755,3.8802874
,hairdresser,43.6020868,3.8801177
L'Odyssée,bar,43.6028112,3.8802251
Le Palais Gourmand,fast_food,43.6029692,3.8799859
Matik Laverie,laundry,43.6028936,3.8801129
Boulanger Patissier,bakery,43.602972,3.8816166
Flore & Sens,florist,43.5981208,3.8992059
Marché du Bassin Jacques Cœur,marketplace,43.6001486,3.898986
Café Cesar,restaurant,43.6088289,3.8877207
Centre Culturel Juif,arts_centre,43.608888,3.8889512
Le Punjab,restaurant,43.6086112,3.8873729
Indian Café,bar,43.6084148,3.8869677
Yakamoz,fast_food,43.6083172,3.886869
Edogawa,restaurant,43.6084566,3.8871002
Côté Sushi,fast_food,43.6086889,3.8874282
Pascal Coste,hairdresser,43.6088234,3.8900838
,bank,43.6087494,3.8875197
Simplement Bon,restaurant,43.6082636,3.8900275
GM Coiffure Création,hairdresser,43.6082678,3.8899657
Il Gallo Piccolo,restaurant,43.6082519,3.8901717
Naka,restaurant,43.6083205,3.8892158
Tam's Coffee,restaurant,43.6082344,3.8904342
La Table d'Alexandre,restaurant,43.6082583,3.8901001
Ramen Life,restaurant,43.6082581,3.8887545
Le Shiva,restaurant,43.6082666,3.8889323
Zeugma,restaurant,43.6082923,3.8896499
Julie Foggia François Peyrat,dentist,43.6083164,3.8893505
L'Escargotière,restaurant,43.6082783,3.8898578
Tiger Noodles,restaurant,43.6083173,3.8890639
Capelli,hairdresser,43.6077737,3.8904394
Unlimited Epil,beauty,43.6077776,3.8903663
EFES,fast_food,43.6083461,3.8883435
Vert Tomate,restaurant,43.6082912,3.8885187
Les Bistronomes,restaurant,43.60841,3.8881765
,grocery,43.6014275,3.8798381
,doctors,43.6013766,3.8809593
Brun,butcher,43.6008188,3.8793383
Au jardin des Lilas,florist,43.6029107,3.8824494
,newsagent,43.6029263,3.8823748
Reverit tattoo,beauty,43.6015638,3.8806412
Buffet d'Eau,fountain,43.6011131,3.9266528
Bassin des Près d'Arènes,fountain,43.5892097,3.8901341
Chez la Tchepe,restaurant,43.447361,3.6575742
Le Voltaire,convenience,43.6019597,3.8847657
Spizza - Fac de Lettres Montpellier,restaurant,43.6353331,3.8687709
,bench,43.6289018,3.8574922
,bench,43.6289817,3.8573505
,bench,43.6343048,3.8490707
Le Cèdre blanc,restaurant,43.6078606,3.8891996
Cabinet médical,doctors,43.6077737,3.8896976
Pascal Laffargue Jérôme Dao,dentist,43.6077701,3.8898811
Gyraya,restaurant,43.6078356,3.8894809
Le Croissant,fast_food,43.6077914,3.8900274
Volle Alain,doctors,43.6078959,3.8889839
Club de la Presse,social_centre,43.6079709,3.8883005
Crédit Social des Fonctionnaires,bank,43.6076406,3.8874388
Isabella,restaurant,43.607808,3.8873206
Le Nombre d'Or,newsagent,43.6080377,3.8869219
Hôpitaux-Facultés,information,43.6340436,3.8491781
MacSI Informatique,computer,43.6034622,3.8902554
Le Souk du Maghreb,greengrocer,43.6034983,3.8901723
Le Temps d'une Pause,bakery,43.6037528,3.8933705
Sensation de Sichuan,restaurant,43.6040909,3.8957229
Adhara Informatique,computer,43.6032288,3.8883997
Café et Gourmandises,cafe,43.5992845,3.8956351
Cap Vital Santé,medical_supply,43.6035096,3.8895689
Crédit Foncier,bank,43.5997979,3.8945815
Crêche Adelaïde Cambon,kindergarten,43.5993531,3.895418
Docteur Huet-Garcia,doctors,43.603786,3.8957818
Docteur Lehucher,doctors,43.6037565,3.8934569
Dr Deleuze,doctors,43.602815,3.8953621
Dr Mercier,doctors,43.602271,3.8951741
Dr Setruk,doctors,43.6022505,3.8951689
Jubil intérim,employment_agency,43.6035154,3.8896786
Le Temps du Vinyl,music,43.6030551,3.8877628
City Shop,convenience,43.6018916,3.894789
Pizza Mio,fast_food,43.6022309,3.8944587
Police Municipale,police,43.5989698,3.89406
Subway,fast_food,43.6004145,3.8955488
La loge,hairdresser,43.6035114,3.8896194
Les Créateurs,hairdresser,43.6034385,3.8886745
,waste_disposal,43.6034517,3.8891126
,bench,43.6289298,3.8574619
,recycling,43.6380424,3.8695076
Le Petit Comptoir,cafe,43.6054357,3.8753083
La fabrique à Beauté,beauty,43.607836,3.8763089
La Petite Académie,arts_centre,43.6083288,3.8765651
Nouvel Hair,hairdresser,43.6045343,3.8751205
,restaurant,43.6090634,3.8761399
,vacant,43.6131223,3.879482
Pizza di Qualità,fast_food,43.6033158,3.898618
La Palme d'Orient,restaurant,43.6033777,3.8986117
Laverie Richter,laundry,43.6032365,3.8984562
Crep party,fast_food,43.6034183,3.8986158
Shake Beef,fast_food,43.6032901,3.8986222
By naan,fast_food,43.6029932,3.8990354
Phoneo,phone,43.6030527,3.8986433
Chez Lez Amis,restaurant,43.6043804,3.8979108
Richter,tobacco,43.6056173,3.8995795
Espace Jacques 1er d'Aragon,community_centre,43.6043885,3.8981266
Brasserie Pompette,restaurant,43.6044115,3.8977807
,vacant,43.6046556,3.9000391
Happy Cantine,restaurant,43.6044891,3.9001222
Flash Conduite,driving_school,43.6054341,3.8996279
VIP,beauty,43.6078545,3.8989599
Le Panier du Pêcheur,seafood,43.6079845,3.8990251
Manpower,employment_agency,43.6084136,3.8984754
La Maison des Pains,bakery,43.6077251,3.8989585
Atelier Copy,copyshop,43.6016408,3.898573
Centre Communal d'Action Sociale,social_facility,43.6019665,3.8994041
Fulltacos,restaurant,43.6014799,3.8983832
BNP Paribas,bank,43.6015537,3.8984664
Groupama,cafe,43.6017642,3.8986015
Pizzacosy,restaurant,43.6018469,3.8997325
Crédit Mutuel,bank,43.6019368,3.8999264
Caisse d'Épargne,bank,43.6019993,3.8990938
CIC,bank,43.6023933,3.9001708
Al Andalus,restaurant,43.6080983,3.8806789
La Civette,newsagent,43.6081468,3.8808044
General Music,video,43.6076658,3.8804312
Croc Vite,fast_food,43.607425,3.8795167
Le Bouchon Catalan,restaurant,43.6052771,3.8842589
L'Atelier de Saint-Paul,furniture,43.60538,3.8754127
Le Toro,bar,43.6043643,3.8780767
Burger et Ratatouille,restaurant,43.6110446,3.8777123
Bistrot des musées,restaurant,43.6102796,3.8792116
La Taquería,restaurant,43.6133958,3.8797344
Centre Ascaso Durutti,community_centre,43.6049415,3.8823828
Nsimalen,convenience,43.6048443,3.8823855
Bori's Design,hairdresser,43.6043909,3.8824055
,vacant,43.6045236,3.882407
La détente,hookah_lounge,43.6041705,3.8825811
Le Saphir,bar,43.6043346,3.8823961
BCBG,fast_food,43.6050881,3.8823733
,convenience,43.604785,3.8823769
Au Four et au Moulin,bakery,43.604621,3.8825414
,vacant,43.6048842,3.8823855
Mon Jardin Intérieur,garden_centre,43.6066622,3.8812669
Najab Coiffure,hairdresser,43.6065361,3.8813615
L'Astéroïde,jewelry,43.6064574,3.8814762
